Year,Firm,ESG controversy score,Governance controversy score,Score - Emission Reduction/Biodiversity Controversies (Inactive),Score - Product Innovation/Product Impact Controversies (Inactive),Score - Resource Reduction/Environment Impact Controversy (Inactive),Score - Client Loyalty/Anti-competition Controversy (Inactive),Score - Community/Bribery Corruption Fraud Controversies (Inactive),Score - Community/Critical Countries-Indigenous Controversy (Inactive),Score - Community/Public Health Controversies (Inactive),Score - Diversity and Opportunity/Diversity Controversies (Inactive),Score - Employment Quality/Wages Work Condition Controversy (Inactive),Score - Health & Safety/Health & Safety Controversies (Inactive),Score - Human Rights/Child Labor Controversies (Inactive),Score - Human Rights/Freedom of Association Controversies (Inactive),Score - Human Rights/Human Rights Controversies (Inactive),Score - Product Responsibility/Customer Controversies (Inactive),Score - Product Responsibility/Social Exclusion Controversy (Inactive),Score - Compensation Policy/Compensation Controversies (Inactive),Score - Shareholder Loyalty/Accounting Controversies (Inactive),Score - Shareholder Loyalty/Insider Dealings Controversies (Inactive),Score - Shareholder Rights/Shareholder Controversies (Inactive),mv,mc,tobin,roe,oia,ois,esg_score,assets,roa,sg,lev,div,ind,country,ESG Label
2017,1&1 DRILLISCH,0.951935915,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.000961981,0.004091106,0.070236358,0.475193179,0.305172088,0.247655688,0.224637681,0.000347838,0.412178541,0.001789805,0.000123153,0.103321033,142,DE,5
2017,3I GROUP,0.164663996,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0,0,0.991359447,0.991694979,0.986545386,0.967629846,0.002903213,0.002449146,0.026845638,0.482513976,0.326737429,0.258030234,0.738405797,0.000508705,0.436156197,0.000729274,0.105541872,0.083886839,109,GB,1
2017,3I INFRASTRUCTURE,0.750778816,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.000806541,0.000647046,0.023285673,0.475206287,0.301523868,0.266790891,0.449758454,0.000144238,0.388569772,0.00059125,0.068103448,0.097416974,109,GB,2
2017,888 HOLDINGS,0.871235722,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.000322006,0.000334866,0.04309892,0.481596419,0.334217273,0.247571846,0.439130435,2.19E-05,0.37273398,0.000477057,0,0.102091021,100,GB,4
2017,A2A,0.101171933,0.969120485,0.999434176,1,0.986452312,0,0,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.001672357,0.001608269,0.023475343,0.474835987,0.301617039,0.247422754,0.563768116,0.000731219,0.374104132,0.000530857,0.50270936,0.095940959,169,IT,1
2017,AALBERTS,0.815012609,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.00145491,0.001572463,0.034067698,0.476494144,0.308009039,0.247190913,0.48321256,0.000219302,0.384222175,0.000474283,0.260344828,0.041082411,213,NL,3
2017,AAREAL BANK,0.855659398,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.000903105,0.00075422,0.018237526,0.474577104,0.283286155,0.249651974,0.764975845,0.003169464,0.365804174,0.000401246,0.440024631,0.113407134,102,DE,4
2017,ABB LTD N,0.008455719,0.969120485,0.999434176,1,0.986452312,0.977715877,0,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.020220201,0.018806134,0.030172162,0.476615393,0.306159999,0.24726605,0.96678744,0.003102041,0.379927277,0.000441175,0.218349754,0.084870849,258,CH,1
2017,ABERFORTH SMCOS.,0.750778816,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.000436314,0.000408941,0.025430406,0.473810288,0.329643526,0.25733694,0.393357488,0.000109276,0.415551223,0.001685571,0.007389163,0.058794588,109,GB,2
2017,ACACIA MINING DEAD - DELIST.17/09/19,0.184690699,0.969120485,0,1,0.986452312,0.977715877,0,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.000642961,0.000267781,0.022629122,0.473666101,0.311744592,0.248773398,0.548913043,9.13E-05,0.276270025,0.00032348,0.053571429,0.022386224,119,GB,1
2017,ACCIONA,0.811748999,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.001713039,0.001304654,0.02154946,0.475147301,0.281255085,0.245889482,0.873309179,0.001238715,0.371917159,0.000540407,0.536330049,0.087084871,39,ES,3
2017,ACCOR,0.871235722,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.004314848,0.004195016,0.029121681,0.473702148,0.292236178,0.248950413,0.734903382,0.000905893,0.375658727,0.000523671,0.398522167,0.068880689,80,FR,4
2017,ACEA,0.045838896,0.969120485,0.999434176,1,0.986452312,0,0,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.001041605,0.001095989,0.023168952,0.477280622,0.293310246,0.247290467,0.636111111,0.000535612,0.373208263,0.000440129,0.588669951,0.10602706,169,IT,1
2017,ACERINOX 'R',0.868862187,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.001472604,0.001101414,0.027049898,0.473400665,0.30051101,0.246687333,0.641183575,0.000320718,0.380480607,0.00051876,0.357758621,0.083886839,56,ES,4
2017,ACKERMANS & VAN HAAREN,0.811748999,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.001866315,0.001613622,0.024919755,0.474777001,0.287421694,0.246831614,0.46147343,0.001012623,0.371100337,0.000480832,0.620689655,0.026814268,113,BE,3
2017,ACS ACTIV.CONSTR.Y SERV.,0.811748999,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.004090861,0.003409171,0.018412606,0.479007596,0.29040458,0.246244396,0.43236715,0.00226188,0.373392707,0.000484834,0.332389163,0.090282903,39,ES,3
2017,ADDEX THERAPEUTICS,0.771250556,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,1.66E-06,3.99E-06,0.185030639,0,0,0.167969452,0.137439614,0,0,0.000556915,0,0,157,CH,2
2017,ADIDAS,0.007862335,0.969120485,0.999434176,1,0.986452312,0,0,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.013424767,0.01146945,0.04271958,0.477283899,0.31739074,0.246960713,0.891304348,0.001052972,0.385407884,0.000510574,0.099507389,0.026076261,153,DE,1
2017,ADMIRAL GROUP,0.807150274,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.002200223,0.001930116,0.032842136,0.484889795,0.307449597,0.250317658,0.589371981,0.000319793,0.387015177,0.000493383,0.065394089,0.094710947,107,GB,2
2017,ADP,0.832369085,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.004285444,0.005276071,0.030449373,0.475461892,0.297690799,0.248821481,0.662198068,0.001082009,0.378425379,0.000546637,0.504187192,0.06297663,64,FR,3
2017,AEGON,0.807150274,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.00463918,0.003652765,0.013466589,0.472984487,0.283028666,0.246674121,0.703381643,0.028582298,0.366067664,0.000449225,0.059852217,0.121279213,106,NL,2
2017,AENA SME,0.114226376,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.008337231,0.008530934,0.039130435,0.479774412,0.310672018,0.250988637,0.396618357,0.001151004,0.386804384,0.000474055,0.64729064,0.050922509,64,ES,1
2017,AGEAS (EX-FORTIS),0.807150274,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.003466648,0.002722383,0.01444412,0.472260272,0.282674866,0.24642589,0.365096618,0.007764306,0.365988617,0.000418391,0.056280788,0.078474785,106,BE,2
2017,AGFA-GEVAERT,0.837116155,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.000258588,0.000213233,0.017026554,0.482805629,0.297871019,0.246542072,0.681763285,0.000160341,0.369176855,0.000426395,0.05,0,214,BE,3
2017,AGGREKO,0.832517431,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.000990948,0.00068284,0.030639043,0.475130916,0.304582724,0.247429848,0.581884058,0.000191197,0.377793002,0.0005078,0.352586207,0.072570726,258,GB,3
2017,AIR FRANCE-KLM,0.225337487,0.969120485,0.999434176,1,0.986452312,0,0,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.000649224,0.001948724,0.016734753,0.510080024,0.290670541,0.246289766,0.703019324,0.001832489,0.363221965,0.000460458,0.406157635,0,129,FR,1
2017,AIR LIQUIDE,0.846313603,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.017417958,0.015090737,0.031733294,0.475743713,0.301800005,0.247751079,0.665458937,0.00309061,0.380348862,0.000498795,0.453940887,0.060762608,33,FR,4
2017,AIRBUS,0.006675567,0.486260454,0.999434176,1,0.986452312,0,0,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0,0,0.991359447,0,0.986545386,0.967629846,0.020636284,0.021640787,0.020338488,0.481052438,0.286160889,0.246256608,0.721859903,0.008364978,0.372075253,0.000444541,0.190763547,0.050922509,98,FR,1
2017,AIXTRON,0.109034268,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.000147315,0.000429654,0.019098337,0.470005702,0.268113328,0.244724941,0.445772947,3.40E-05,0.36817559,0.000521761,0,0,245,DE,1
2017,AKASTOR,0.836671117,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.001855319,0.001491645,0.020819959,0.464608498,0.272540166,0.245002645,0.539855072,0.000732659,0.366278457,0.000368594,0.322536946,0,51,NO,3
2017,AKBANK,0.855659398,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.013207116,0.013262647,0.017303764,0.477008632,0.287384105,0.24926867,0.794565217,0.025695733,0.370573356,0.000526718,0.315270936,0.047478475,102,TR,4
2017,AKER,0.836671117,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.01007264,0.010077108,0.022366501,0.493757332,0.291359127,0.246803647,0.333937198,0.006309668,0.371890809,0.000421802,0.416133005,0.07699877,113,NO,3
2017,AKER BP,0.878801365,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.02223694,0.024479653,0.026218267,0.472591248,0.304816141,0.250870425,0.557729469,0.007480652,0.371759064,0.000828142,0.34729064,0.025338253,50,NO,5
2017,AKER SOLUTIONS,0.836671117,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.004823085,0.004217525,0.0217829,0.472433952,0.293443924,0.246359436,0.655434783,0.001448037,0.369545742,0.000388194,0.200862069,0,51,NO,3
2017,AKZO NOBEL,0.166444148,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.006393933,0.006206182,0.02891742,0.476985693,0.296020378,0.246973902,0.618599034,0.001182689,0.379690135,0.000451862,0.258374384,0.064698647,33,NL,1
2017,ALFA LAVAL,0.815012609,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.027476872,0.027370451,0.033615407,0.475855131,0.302125125,0.247252093,0.887439614,0.003863235,0.380322513,0.000439174,0.307142857,0.067896679,213,SE,3
2017,ALIOR BANK,0.178015131,0.969120485,0.999434176,1,0.986452312,0.977715877,0,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.002976207,0.003454513,0.0143274,0.475402906,0.284259538,0.24784252,0.301207729,0.005225168,0.366726391,0.000590386,0.050123153,0,102,PL,1
2017,ALLIANCE TRUST,0.750778816,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.001327806,0.000867499,0.026568427,0.478434123,0.323549351,0.257634964,0.60326087,0.000225637,0.40285097,0.000324162,0.104926108,0.051168512,109,GB,2
2017,ALLIANZ,0.807150274,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.030560801,0.028298229,0.01438576,0.476176276,0.286336162,0.247695667,0.925241546,0.066821979,0.366515599,0.00045973,0.049753695,0.114145141,141,DE,2
2017,ALLIED MINDS,0.844681798,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.000458286,0.000126003,0.072804202,0.450674732,0.148871295,0,0.25821256,1.17E-05,0.283147133,0.000870072,0.005049261,0,104,GB,4
2017,ALLREAL HOLDING,0.788607032,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.00101684,0.00087684,0.027560549,0.474862203,0.291449911,0.24909509,0.194565217,0.000328519,0.373919688,0.000326891,0.543349754,0.093480935,112,CH,2
2017,ALPHA BANK,0.855659398,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.00123282,0.000922668,0.017989495,0.472286488,0.282379492,0.246774053,0.700120773,0.00428191,0.364354975,0.000429215,0.302216749,0,102,GR,4
2017,ALPIQ HOLDING,0.886515354,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.000992712,0.000585523,0.018164575,0.47513747,0.284908929,0.246194331,0.150603865,0.000771703,0.363748946,0.000558007,0.378078818,0,169,CH,5
2017,ALSTOM,0.815012609,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.002455528,0.002066577,0.017872775,0.503142634,0.28918465,0.246585331,0.938647343,0.0010742,0.370863196,0.000471372,0.177216749,0,258,FR,3
2017,ALTEN,0.168669337,0.969120485,0.999434176,1,0.986452312,0,0,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.000961458,0.000775622,0.037394222,0.477123326,0.317119056,0.247044591,0.544565217,0.000106315,0.392838322,0.000502342,0.049753695,0.036408364,150,FR,1
2017,ALTRAN TECHNOLOGIES,0.832517431,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.001039568,0.000801006,0.030113802,0.476795627,0.301668905,0.246802546,0.517270531,0.000170702,0.381165683,0.000478057,0.412807882,0.033210332,150,FR,3
2017,AMADEUS IT GROUP,0.861444889,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.008095087,0.008855368,0.052028013,0.482022428,0.32718615,0.249255452,0.874879227,0.000595861,0.398951307,0.000481877,0.336576355,0.047232472,150,ES,4
2017,AMBU B,0.837116155,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.005040936,0.0077875,0.097446746,0.480868927,0.329614164,0.248121056,0.517270531,0.000181872,0.400743044,0.000502388,0.402955665,0.013284133,132,DK,3
2017,AMER SPORTS DEAD - DELIST.04/09/19,0.852247441,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.001283804,0.000889631,0.032229355,0.47628114,0.297860872,0.246589226,0.681521739,0.000189166,0.376001265,0.000454227,0.40591133,0.052644526,155,FI,4
2017,AMPLIFON,0.837116155,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.00087609,0.000972339,0.036504231,0.475874793,0.309616927,0.247329149,0.486111111,0.000107432,0.385987563,0.000496612,0.360221675,0.011562116,103,IT,3
2017,AMS,0.109034268,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.000893252,0.002078266,0.033848847,0.477185589,0.28578691,0.246512118,0.342874396,0.000245044,0.375790472,0.000868162,0.478940887,0.048216482,130,CH,1
2017,AMUNDI (WI),0.844681798,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.00358071,0.004787259,0.022745842,0.474937573,0.294639672,0.248672412,0.553743961,0.001414737,0.375500632,0.000669153,0.287192118,0.100369004,104,FR,4
2017,ANADOLU EFES BIRACILIK LTD.,0.890817386,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.00459363,0.004819296,0.024029764,0.471886695,0.291031437,0.246892854,0.647222222,0.00222744,0.367279722,0.00055355,0.356650246,0.03296433,67,TR,5
2017,ANGLO AMERICAN,0.868862187,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.006907834,0.007323415,0.022468631,0.474655752,0.308904246,0.248339699,0.72910628,0.00299394,0.382430438,0.000564965,0.276231527,0,122,GB,4
2017,ANGLO PACIFIC GROUP,0.868862187,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,8.47E-05,8.65E-05,0.025853516,0.47624837,0.311760249,0.255033389,0.179347826,1.86E-05,0.375790472,0.000851244,0,0.113899139,122,GB,4
2017,ANHEUSER-BUSCH INBEV,0.072837858,0.969120485,0.999434176,1,0.986452312,0,0,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0,0,0.991359447,0.991694979,0.986545386,0.967629846,0.07278398,0.060642286,0.031164284,0.472679727,0.300675392,0.249508203,0.672584541,0.015485094,0.376185708,0.000534904,0.585837438,0.06396064,67,BE,1
2017,ANTOFAGASTA,0.868862187,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.002820804,0.003330408,0.024584184,0.472833745,0.316916165,0.250515125,0.350120773,0.000793086,0.379426644,0.000604302,0.235960591,0.008610086,209,GB,4
2017,AO WORLD,0.861444889,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.000315916,0.000185069,0.066939014,0.472905839,0.264727645,0.245676639,0.50942029,1.50E-05,0.356344857,0.00052067,0.106527094,0,90,GB,4
2017,APERAM,0.868862187,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.001437659,0.001226947,0.025196965,0.474835987,0.30633923,0.246957157,0.749033816,0.000315848,0.385934865,0.000510346,0.071921182,0.035178352,56,NL,4
2017,ARCELIK,0.852247441,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.005956232,0.004890937,0.028363,0.479263201,0.298452808,0.246629014,0.917270531,0.001500007,0.384828204,0.000577334,0.456527094,0.04600246,59,TR,4
2017,ARCELORMITTAL,0.036344756,0.969120485,0.999434176,1,0.986452312,0,0,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.009159458,0.00930722,0.020353078,0.473983969,0.29849929,0.246734467,0.825120773,0.004946903,0.383194562,0.000521352,0.203448276,0,56,NL,1
2017,ARGENX,0.771250556,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.000130119,0.000562834,0.043653341,0.461082456,0.261331774,0.236705944,0.477777778,2.79E-05,0.333184022,0.001114057,0,0,157,BE,2
2017,ARKEMA,0.166444148,0.969120485,0.999434176,1,0,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.002995563,0.002587251,0.028027429,0.47611729,0.306616748,0.247188846,0.75615942,0.000714388,0.38237774,0.000491018,0.4158867,0.049938499,92,FR,1
2017,ARNOLDO MONDADORI EDI.,0.888443851,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.000133444,0.00017632,0.019215057,0.474708184,0.293155553,0.246430265,0.484299517,9.62E-05,0.37186446,0.000445041,0.241995074,0,84,IT,5
2017,AROUNDTOWN,0.788607032,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.001177881,0.002041626,0.024511234,0.479859614,0.28799338,0.25382213,0.554227053,0.001042631,0.395552277,0.000864296,0.456527094,0.030504305,112,FR,2
2017,ARYZTA,0.884438511,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.001742082,0.000922676,0.023081412,0.472502769,0.285955846,0.24621701,0.420652174,0.000481217,0.327518971,0.000432216,0.512315271,0,71,CH,5
2017,ASCENTIAL,0.832517431,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.000450827,0.000513483,0.034505398,0.473551406,0.303591564,0.248416702,0.518478261,7.11E-05,0.370810497,0.000558916,0.415763547,0.013776138,151,GB,3
2017,ASELSAN ELNK.SANVETC.,0.964842012,0.969120485,0.999434176,1,0.986452312,0.977715877,0.97080292,0.995437262,0.987504733,0.984742647,0.988328246,0.984337125,0,0,0,0.971520054,0,0.991359447,0.991694979,0.986545386,0.967629846,0.005195884,0.010703146,0.034213598,0.479194385,0.304024961,0.24787389,0.429227053,0.000782824,0.40427382,0.000635409,0.063669951,0.004182042,126,TR,5
